RegionID,SizeRank,MSAName,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,city,state_id,state_name,lat,lng,population,density
394502,129,Corpus Christi,"Corpus Christi, TX",city,TX,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112399,112462,112864,113796,115139,116564,117696,118736,119454,120068,120568,121157,121818,122368,122680,122998,123513,124193,124935,125607,126303,126936,127604,128374,129277,130096,130658,131041,131479,131999,132335,132505,132589,132932,133448,134205,134913,135451,135629,135653,135458,135178,134680,134205,133788,133418,132827,132035,131103,130275,129674,129061,128864,128717,128903,128935,128766,128297,127662,127161,126944,126811,126794,126705,126593,126464,126434,126298,126052,125651,125309,124978,124482,123788,123074,122613,122451,122372,122424,122406,122388,122190,122131,122167,122305,122406,122449,122499,122419,122247,122071,122117,122341,122528,122591,122592,122713,123034,123670,124466,125139,125539,125741,125967,126093,126290,126374,126620,126834,127331,128066,129044,130047,131027,132056,133010,134002,134834,135734,136383,137122,137890,138780,139879,140907,142118,143443,144897,146300,147478,148537,149647,150414,151144,151687,152344,152770,153247,153697,154147,154407,154687,155195,156078,157153,158185,158830,159222,159471,159751,159779,159644,159581,159581,159833,160070,160459,160902,161517,162102,162822,163137,163260,163036,163050,163187,163399,163418,163690,164057,164160,164163,164505,165525,166919,168455,169799,171006,171982,172954,173953,175111,175940,176415,176507,176970,177331,177893,179028,180887,183053,184160,184557,184475,185434,187305,189683,192134,194068,195990,197484,198860,199829,200832,202452,204235,206347,208121,210174,212081,214126,215952,217027,217081,216581,216405,216262,215670,214758,213651,213056,213149,214106,215363,216176,216588,216301,215757,214969,214087,213681,Corpus Christi,TX,Texas,27.7254,-97.3767,337230,756.1
394421,130,Brownsville,"Brownsville, TX",city,TX,97566,97566,97566,97566,97566,97566,97566,97566,97566,97566,97566,97566,97566,97583,97435,97224,96874,96232,95487,94712,94310,94083,93970,93953,93811,93706,93517,93446,93541,93964,94715,95517,96058,96370,96588,96856,96829,96705,96587,96737,96803,96930,97169,97606,98092,98479,98769,99006,99400,99940,100640,101706,103132,104860,106108,107538,108888,110360,111196,111874,112193,112426,112540,112937,113293,113537,113854,114248,114870,115633,116578,117452,118031,118446,118620,118744,118998,119278,119665,119968,120350,120838,121417,121843,121891,121865,121908,121886,121697,121468,121511,121617,121728,121758,121585,121347,120900,120531,120101,119819,120052,120684,121393,121353,121046,120690,121595,122515,123267,122320,121168,120203,119242,118359,117666,117748,118307,118776,119376,119543,119495,119665,119616,119817,119713,119833,119717,119645,119667,119796,119469,119026,118285,117695,117062,116550,115937,115178,114699,114566,114662,114862,114953,115084,114469,113721,112679,111734,111029,110283,109732,108851,107808,106854,105955,105702,106132,107139,108292,108983,109294,109411,109034,108632,107833,107437,106838,106396,106532,107230,108056,108260,108323,108482,108799,108977,108924,108754,108715,109090,109789,110865,111805,112651,113346,113878,114403,114781,114994,114986,114338,113876,113848,114430,114875,115083,115301,115642,115732,115700,115547,115485,115448,115788,116712,117849,118712,119012,119211,119231,119337,119388,119520,119662,119837,120076,120206,119874,119879,119767,119927,119903,120187,120266,120358,120257,120662,121103,120419,118995,117367,116689,116522,116619,117020,117479,117966,118514,119076,119657,120294,121180,122305,123462,124374,125114,126179,127805,129911,131633,133169,134288,135800,137433,139518,141845,144643,148080,151500,154274,155609,156964,158843,161158,163689,165989,168303,170253,171991,173936,175066,175633,175597,176172,176750,177301,178297,179998,182677,185056,186392,186917,186913,187068,187072,186850,186639,186056,186534,Brownsville,TX,Texas,25.9975,-97.458,215269,548.4
394820,131,Manchester,"Manchester, NH",city,NH,139090,139624,140113,140582,140935,141373,142527,144035,145745,148036,150254,152749,154868,157152,158957,160590,162914,165743,168747,171399,173861,176147,178093,179872,181606,183288,184929,186704,188410,190230,192027,194026,196265,198904,201744,204619,207571,210357,213019,215265,217624,219877,221986,223719,225695,227777,229776,231448,233151,234881,236668,238728,240928,243179,245156,247048,248729,250305,251908,253542,255041,256779,259038,261951,264514,266477,267796,269151,270588,271962,273078,274000,274552,274708,275039,275237,275769,275324,274528,272808,271235,269799,268713,267533,266296,265107,264203,263384,262806,261983,261117,260359,260024,259641,258698,257416,255465,254014,251879,250697,248120,246002,243667,242043,240094,237417,234727,231884,230901,230522,230419,228581,226844,225893,225989,226136,226285,226162,226118,225863,225062,223808,222927,222839,223342,223566,223611,223044,221874,220029,218097,216728,215968,215402,214329,213544,212691,211941,210614,209223,207607,205779,203834,202332,202331,202910,203339,202986,202596,202781,203038,203155,203443,203821,204462,205059,205576,206262,206537,207119,207431,208194,208673,209658,210958,212427,213489,214166,214547,214770,214981,215540,216280,217009,217381,217715,218057,218557,219249,219902,220309,220865,221534,222744,223819,224878,225880,227393,229152,231046,232639,234102,235176,235907,236236,236807,237746,239032,239934,240541,241030,241994,243409,245265,246901,248466,249863,251729,253467,255104,256402,257606,258840,260386,261995,263488,264510,265407,266694,268281,270128,271711,273300,274600,275648,276413,276909,277228,277021,277290,278234,279908,281633,283112,284566,285748,286711,287859,289410,291073,292700,294350,296645,299065,301053,302564,304147,306873,311091,316247,321749,326979,332054,337517,343417,350285,357250,363988,368529,369701,367852,365812,365687,367579,372426,379940,389884,399693,407513,412929,415043,414844,413439,412981,413776,415191,416059,417501,419675,422843,426133,429561,433322,437630,442087,445873,448151,449507,450578,Manchester,NH,New Hampshire,42.9848,-71.4447,169097,1343.1
394612,132,Fort Wayne,"Fort Wayne, IN",city,IN,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,100831,101106,101264,101560,101570,101552,101504,101836,102528,103465,104214,104763,105303,105585,105680,105728,106112,105987,105751,105745,106338,106909,107267,107617,107977,108261,108486,108654,108811,108866,109125,109033,108947,108954,109426,110025,110364,110542,110760,110683,110510,110225,110075,109838,109663,109673,109754,109725,109638,109623,109733,109727,109663,109474,109300,109361,109433,109590,109386,109086,108580,108239,107966,107762,107412,107129,106686,106392,106019,105788,105704,105618,105704,105658,105490,105365,105343,105807,106445,107098,107658,107935,108051,107882,107570,107123,106389,105471,104985,104972,104985,104733,104457,104579,104726,104687,104685,104680,104827,104792,104598,104452,104506,104821,104875,104736,104508,104484,104545,104837,105163,105444,105505,105615,105738,105885,105706,105605,105494,105737,106010,106399,106832,107252,107611,107831,107968,108018,108189,108474,108839,109224,109548,109847,109937,110239,110559,110901,111035,111140,111324,111580,111966,112525,113187,113787,114228,114627,115175,115870,116674,117263,117853,118442,119058,119573,119932,120381,121030,121773,122447,122950,123359,123875,124559,125328,126094,126753,127367,128007,128801,129776,130574,131243,131918,132860,133653,134347,134978,135882,136806,137711,138452,139296,140077,140941,141813,142884,143952,144870,145845,146872,147945,148837,149714,150648,151630,152661,153726,154787,155823,156669,157429,158212,159250,160779,162669,164935,167153,169187,171311,173740,176519,179527,182528,185041,186676,187458,188057,188912,190174,192426,195514,199145,202776,205804,208547,210055,210518,210064,209739,209955,210630,211244,212152,213182,214838,216831,219235,221385,223060,224170,224951,225483,225951,226803,Fort Wayne,IN,Indiana,41.0888,-85.1436,337163,923
394658,133,Gulfport,"Gulfport, MS",city,MS,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117119,117495,117682,117872,117761,117599,117364,117012,116542,116125,115836,115559,115506,115370,115186,114703,114326,114087,112779,111011,108843,107899,107671,107949,108281,108057,107680,107096,107045,107267,107317,106759,105798,105245,105219,105925,106731,107558,107941,108214,108194,108213,108103,108072,107890,108227,108985,109960,111051,112068,113045,113536,114026,114459,114992,115407,115984,116686,117584,118405,119319,120214,121071,121655,121828,122201,123019,124243,125129,125793,126235,126699,127053,127320,127623,127868,128132,128372,128604,129151,129957,130803,131435,131881,132493,133056,133616,133967,134394,134707,135241,135819,136853,137630,138191,138188,138030,137912,138096,138492,139306,140154,141089,141715,142420,143042,143452,143710,143859,144140,144445,145122,145912,146653,147490,148569,150096,151221,151776,151757,152086,152965,154290,155757,157439,159297,160936,162745,164736,167061,169287,171415,173563,175687,177592,179726,182481,185219,187505,189142,190987,192906,194612,196384,197775,198763,198815,198460,197885,197292,196470,195904,195409,195805,196625,197671,198740,199753,200758,201537,201623,201712,201657,Gulfport,MS,Mississippi,30.4274,-89.0704,228022,503.4
394596,135,Flint,"Flint, MI",city,MI,82752,82867,82911,82981,83144,83378,83884,84432,85148,85865,86582,87292,87933,88517,88967,89221,89412,89516,89789,90106,90540,90982,91410,91808,92184,92509,92764,92873,93007,93103,93264,93480,93841,94303,94780,95173,95510,95777,96042,96255,96475,96778,97220,97745,98291,98821,99300,99800,100278,100717,101047,101211,101396,101519,101813,102123,102592,103093,103615,104111,104535,105007,105403,105748,105987,106138,106282,106449,106702,107011,107318,107640,107878,108083,108206,108083,107586,107004,106955,106972,106939,106353,105769,104890,104140,103451,102817,102406,102268,102250,101661,100697,99575,98803,98071,97393,96116,94059,91434,85644,85644,84526,85378,84863,84064,82257,80182,77872,75761,74124,72782,72102,71627,71187,70270,69070,67537,66006,64985,64144,63474,62621,61719,61181,60453,59654,58689,57840,57161,56412,55494,54735,53954,53146,52020,50729,49376,48323,47484,47196,47055,47014,46736,46449,46353,46832,47679,48580,49611,50661,51614,52029,52454,53089,53855,54413,54857,55304,55927,56653,57380,58120,58887,59960,60910,61814,62467,63222,63689,64072,64358,65101,65854,66793,67709,68656,69310,69721,70198,71024,71664,72111,72346,72733,73238,73744,74381,75017,75879,76731,77503,78165,78791,79446,80059,80998,81949,82825,83105,83520,84050,85148,86375,87612,88547,89220,89771,90437,91316,92157,92948,93556,94281,95130,96118,97100,98054,98902,99909,100931,102310,103542,104839,105556,106081,105954,106097,106341,107396,108806,110598,112113,113202,113989,114397,114473,114360,114592,115263,116017,116854,117983,119231,120366,120902,121139,121371,122194,123976,126346,129015,131351,133939,136782,139700,142190,144574,147223,149020,149465,148991,148776,149103,149295,150509,152691,155764,158423,160142,161474,161735,161256,160029,159092,158257,157423,156891,156702,156901,157304,158342,159816,161431,163101,164619,165791,166376,166575,166637,Flint,MI,Michigan,43.0236,-83.6921,293893,945.2
394972,136,Peoria,"Peoria, IL",city,IL,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92544,92586,92694,92852,93115,93340,93647,93853,94067,94170,94279,94281,94297,94336,94470,94676,94959,95346,95822,96174,96592,96853,97198,97522,97924,98422,98884,99441,99891,100368,100851,101447,101966,102552,102896,103183,103157,103223,103261,103509,103912,104502,105115,105701,106136,106469,106722,107067,107537,108004,108510,108963,109431,109829,110135,110412,110653,110856,111053,111197,111401,111531,111596,111574,111623,111822,112057,112257,112339,112340,112242,111914,111750,111564,111629,111485,111527,111446,111260,110927,110554,110339,110197,110177,110322,110385,110402,110175,109844,109476,109067,108807,108504,108359,108203,108400,108827,109123,109073,108806,108617,108429,107972,107399,106809,106344,106012,105870,105740,105645,105458,105184,104845,104537,104367,104118,103771,103336,103211,103415,103697,103965,104208,104632,104889,105139,105323,105555,105420,104958,104559,104682,105055,105443,105702,105969,106376,106627,107007,107160,107282,107360,107472,107491,107457,107417,107576,107978,108354,108549,108518,108498,108498,108351,107986,107735,107547,107728,107934,108318,108685,109005,109390,109580,109701,109857,110061,110099,109988,109909,109966,109743,109358,108868,108547,108321,108225,108213,108057,107884,107731,107786,107766,107717,107518,107444,107280,107354,107388,107676,107860,108109,108086,107934,107655,107647,107501,107476,107017,106586,106255,106164,106416,106612,106712,106663,106575,106514,106383,106067,106019,106243,106783,107265,107784,108148,108287,108060,107850,107989,108589,109655,110789,112070,113085,113959,114765,115498,116196,117000,118134,119256,120128,120789,121581,122351,122949,123735,124747,126310,127924,129553,131091,132262,132820,132551,132357,132112,131816,130934,130191,130020,130692,131949,133383,134655,135610,136400,137131,137819,138375,138818,Peoria,IL,Illinois,40.752,-89.6154,253467,908.7
394439,137,Canton,"Canton, OH",city,OH,90728,90969,91151,91561,92027,92553,93181,93794,94344,94759,95036,95272,95449,95595,95635,95601,95615,95731,95940,96128,96356,96641,96971,97211,97310,97412,97582,97858,98179,98541,98927,99267,99633,99951,100274,100526,100849,101103,101360,101545,101772,102052,102281,102568,102828,103140,103377,103614,103903,104221,104494,104642,104709,104804,104942,105096,105210,105358,105546,105722,105926,106100,106402,106733,107175,107539,107850,108121,108484,108855,109196,109507,109809,110113,110280,110342,110358,110447,110535,110611,110566,110605,110674,110818,110967,111098,111211,111282,111293,111050,110776,110405,110181,109774,109435,108978,108594,107895,107203,106121,105648,105568,105987,106127,106086,106284,106567,106664,106215,105622,105003,104694,104565,104783,104754,104585,104053,103744,103305,103363,103216,103325,103744,104688,105466,105482,105052,104492,103927,103137,102304,101123,99964,98805,97920,97321,96900,96458,96088,95790,95564,95265,94828,94540,94249,94143,94200,94415,94624,94765,94945,95166,95426,95630,95858,95995,96229,96469,96845,97325,97817,98284,98752,99571,100402,101039,101159,101237,101237,101319,101119,101089,101232,101745,102418,103095,103685,103839,104019,104272,104707,105002,105108,105291,105551,105994,106473,107136,107833,108410,108867,109406,110312,111258,111973,112458,112726,113077,113231,113460,113739,114089,114439,114695,115052,115216,115353,115563,116028,116728,117494,118184,118774,119292,119902,120422,120922,121476,122228,122879,123436,123817,124294,124761,125428,126029,126714,127269,128115,129256,130533,131298,131486,131468,131484,131549,131508,131695,132243,133103,133960,134909,136170,137615,138659,139196,139718,140724,142296,144224,146178,147986,149459,150802,151986,153396,155292,157620,159624,160677,160756,160648,160925,161526,163008,164967,167328,169629,171652,173737,174760,174808,173992,173531,173517,173398,172574,171966,172538,174513,177027,179417,181367,182718,183640,184260,184971,185443,185658,Canton,OH,Ohio,40.8078,-81.3676,294047,1034.3
395070,138,Savannah,"Savannah, GA",city,GA,114016,114242,114471,114954,115484,116045,116616,117196,117798,118462,119268,120170,121104,121755,122326,122831,123449,124013,124468,124785,125005,125196,125484,125868,126256,126641,126986,127341,127829,128374,129055,129689,130380,131087,131735,132269,132702,133070,133480,133843,134269,134693,135210,135874,136673,137629,138512,139395,140156,140879,141528,142279,143255,144458,145809,147341,148981,150550,151833,153057,154039,154973,155769,156836,158059,159330,160545,161620,162716,163897,165078,166223,167298,168460,169724,171068,172340,173503,174387,175460,176530,177870,178941,180000,180861,181724,182368,182938,183170,183149,182820,182730,182676,182710,182493,182293,182141,182301,182579,182748,182388,181756,180985,179921,178665,177187,175815,174151,172684,171547,170912,170289,169658,168852,167989,166910,166007,165230,164703,164102,163540,163186,163115,163022,162701,162244,161869,161440,160788,159930,159026,158035,156959,155982,155064,153941,152622,151212,149953,148819,148041,147431,146992,146354,145798,145259,145131,145422,146070,146911,147751,148446,148950,149431,149862,150256,150559,150858,151194,151462,151915,152545,153479,154435,155229,155819,156194,156714,157442,158385,159435,160421,161385,161997,162537,162955,163273,163324,163448,163837,164453,165056,165591,166035,166463,166884,167573,168558,169766,170866,171787,172651,173526,173974,173967,174050,174388,174985,175060,175120,175239,175586,176037,176453,176805,176924,176978,177186,177461,177957,178598,179382,180142,180834,181637,182553,183590,184591,185481,186281,187165,187933,188863,189778,190955,191851,192700,193559,194352,195183,195973,196831,197615,198181,198824,199496,200187,200979,201836,202831,203942,205088,206235,207116,207445,207537,207924,209111,211140,213579,216187,218676,221229,223936,226845,229822,233221,236911,240424,243169,245293,247665,250799,254418,258929,264129,269854,275473,280740,285738,289560,291964,293322,294687,296003,296988,297392,298170,299930,302558,305470,308292,311057,313899,316631,319100,321233,322932,324416,Savannah,GA,Georgia,32.0286,-81.1821,316050,524.8
394327,139,Anchorage,"Anchorage, AK",city,AK,132999,133194,133399,133679,134059,134369,134895,135193,135154,134789,134589,134898,137379,141293,146409,150422,153861,156806,159555,161633,162742,163296,163919,164995,165930,166734,167456,168454,169360,170051,170678,171295,171650,171802,172027,172646,173196,173646,174036,174625,175527,176784,178781,180385,181703,182642,183685,184926,185262,185978,186494,187762,188829,189992,191268,192872,194840,196701,198393,200112,201837,203337,204557,205717,207398,208738,210213,211690,213337,215106,216796,218993,221056,222262,222858,223432,224803,226554,228434,230525,232345,233936,235035,236403,237572,238426,238834,239399,240351,241275,242275,243253,244146,244958,245498,246091,246523,246396,246529,246546,246951,247071,247160,247411,247267,247250,247009,246816,246500,246882,247664,248364,248272,248005,247543,247075,246398,245716,245450,245752,246587,246863,247063,247265,247941,248315,248524,248732,248561,248051,247027,246439,245900,245366,244405,243235,242438,242281,242437,242601,242384,242230,242070,242255,243034,243887,244741,245725,246923,248635,250160,251668,254130,255781,257501,257732,257544,256822,255884,256111,256896,258680,260537,262276,264385,265411,265976,265239,264306,263446,262890,263565,264588,265306,266056,266966,269435,271085,272747,273379,274125,274464,274403,275035,276045,277178,278328,279577,281747,283258,284511,284779,284896,284863,284486,284886,285456,286132,286138,285678,285861,285940,286331,286287,286209,285730,284976,284693,284548,284597,284604,284954,285822,286573,287206,287198,287421,287598,287894,288036,287953,287455,287208,287051,287621,287670,287727,287328,289654,303802,303802,303802,306016,307485,308456,309373,310359,311451,312970,314394,315695,316472,316783,316397,315026,313421,312437,312923,314331,315902,317535,318921,319820,320154,320280,321139,323180,325801,329324,332327,335035,336860,337836,338904,340203,341915,344540,347434,350819,353293,354856,355541,355087,354355,353837,354088,354358,354819,355586,357075,358926,361356,363121,364686,365240,365339,364759,364124,364348,Anchorage,AK,Alaska,61.1508,-149.1091,290674,65.8
